"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/16/2024","AirNow","120310032","1","17","ug/m3 SC","16","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/17/2024","AirNow","120310032","1","16","ug/m3 SC","15","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/18/2024","AirNow","120310032","1","26","ug/m3 SC","24","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/19/2024","AirNow","120310032","1","27","ug/m3 SC","25","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/20/2024","AirNow","120310032","1","22","ug/m3 SC","20","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/21/2024","AirNow","120310032","1","20","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/22/2024","AirNow","120310032","1","12","ug/m3 SC","11","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/23/2024","AirNow","120310032","1","18","ug/m3 SC","17","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/24/2024","AirNow","120310032","1","22","ug/m3 SC","20","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/25/2024","AirNow","120310032","1","30","ug/m3 SC","28","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/26/2024","AirNow","120310032","1","24","ug/m3 SC","22","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/27/2024","AirNow","120310032","1","29","ug/m3 SC","27","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/28/2024","AirNow","120310032","1","21","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/29/2024","AirNow","120310032","1","23","ug/m3 SC","21","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"04/30/2024","AirNow","120310032","1","20","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/01/2024","AirNow","120310032","1","19","ug/m3 SC","18","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/02/2024","AirNow","120310032","1","21","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/03/2024","AirNow","120310032","1","14","ug/m3 SC","13","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/04/2024","AirNow","120310032","1","12","ug/m3 SC","11","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/05/2024","AirNow","120310032","1","13","ug/m3 SC","12","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/06/2024","AirNow","120310032","1","17","ug/m3 SC","16","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/07/2024","AirNow","120310032","1","17","ug/m3 SC","16","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/08/2024","AirNow","120310032","1","20","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/09/2024","AirNow","120310032","1","26","ug/m3 SC","24","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/10/2024","AirNow","120310032","1","17","ug/m3 SC","16","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/11/2024","AirNow","120310032","1","14","ug/m3 SC","13","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/12/2024","AirNow","120310032","1","13","ug/m3 SC","12","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/13/2024","AirNow","120310032","1","13","ug/m3 SC","12","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/14/2024","AirNow","120310032","1","16","ug/m3 SC","15","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/15/2024","AirNow","120310032","1","20","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/16/2024","AirNow","120310032","1","15","ug/m3 SC","14","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/17/2024","AirNow","120310032","1","19","ug/m3 SC","18","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/18/2024","AirNow","120310032","1","16","ug/m3 SC","15","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/19/2024","AirNow","120310032","1","13","ug/m3 SC","12","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/20/2024","AirNow","120310032","1","14","ug/m3 SC","13","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/21/2024","AirNow","120310032","1","15","ug/m3 SC","14","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/22/2024","AirNow","120310032","1","15","ug/m3 SC","14","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/23/2024","AirNow","120310032","1","12","ug/m3 SC","11","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/24/2024","AirNow","120310032","1","12","ug/m3 SC","11","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/25/2024","AirNow","120310032","1","19","ug/m3 SC","18","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/26/2024","AirNow","120310032","1","20","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/27/2024","AirNow","120310032","1","16","ug/m3 SC","15","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/30/2024","AirNow","120310032","1","20","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"05/31/2024","AirNow","120310032","1","21","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/01/2024","AirNow","120310032","1","16","ug/m3 SC","15","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/02/2024","AirNow","120310032","1","15","ug/m3 SC","14","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/03/2024","AirNow","120310032","1","19","ug/m3 SC","18","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/04/2024","AirNow","120310032","1","17","ug/m3 SC","16","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/05/2024","AirNow","120310032","1","21","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/06/2024","AirNow","120310032","1","22","ug/m3 SC","20","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/07/2024","AirNow","120310032","1","19","ug/m3 SC","18","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/08/2024","AirNow","120310032","1","23","ug/m3 SC","21","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/09/2024","AirNow","120310032","1","24","ug/m3 SC","22","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/10/2024","AirNow","120310032","1","24","ug/m3 SC","22","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/11/2024","AirNow","120310032","1","23","ug/m3 SC","21","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/12/2024","AirNow","120310032","1","20","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/13/2024","AirNow","120310032","1","16","ug/m3 SC","15","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/14/2024","AirNow","120310032","1","17","ug/m3 SC","16","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/15/2024","AirNow","120310032","1","12","ug/m3 SC","11","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/16/2024","AirNow","120310032","1","10","ug/m3 SC","9","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/17/2024","AirNow","120310032","1","27","ug/m3 SC","25","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/18/2024","AirNow","120310032","1","25","ug/m3 SC","23","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/19/2024","AirNow","120310032","1","20","ug/m3 SC","19","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/20/2024","AirNow","120310032","1","24","ug/m3 SC","22","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/21/2024","AirNow","120310032","1","16","ug/m3 SC","15","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/22/2024","AirNow","120310032","1","10","ug/m3 SC","9","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/23/2024","AirNow","120310032","1","10","ug/m3 SC","9","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/24/2024","AirNow","120310032","1","13","ug/m3 SC","12","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/25/2024","AirNow","120310032","1","16","ug/m3 SC","15","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/26/2024","AirNow","120310032","1","17","ug/m3 SC","16","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/27/2024","AirNow","120310032","1","15","ug/m3 SC","14","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/28/2024","AirNow","120310032","1","11","ug/m3 SC","10","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/29/2024","AirNow","120310032","1","14","ug/m3 SC","13","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"06/30/2024","AirNow","120310032","1","12","ug/m3 SC","11","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"07/01/2024","AirNow","120310032","1","13","ug/m3 SC","12","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"07/02/2024","AirNow","120310032","1","19","ug/m3 SC","18","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"07/03/2024","AirNow","120310032","1","19","ug/m3 SC","18","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"07/04/2024","AirNow","120310032","1","22","ug/m3 SC","20","Kooker Park","1","100.0000","81102","PM10 Total 0-10um STP","","27260","Jacksonville, FL","12","Florida","031","Duval","30.356339","-81.635396"
"01/01/2024","AQS","120310098","1","10","ug/m3 SC","9","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/02/2024","AQS","120310098","1","9","ug/m3 SC","8","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/03/2024","AQS","120310098","1","11","ug/m3 SC","10","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/04/2024","AQS","120310098","1","9","ug/m3 SC","8","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/05/2024","AQS","120310098","1","13","ug/m3 SC","12","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/06/2024","AQS","120310098","1","11","ug/m3 SC","10","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/07/2024","AQS","120310098","1","7","ug/m3 SC","6","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/08/2024","AQS","120310098","1","12","ug/m3 SC","11","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/09/2024","AQS","120310098","1","17","ug/m3 SC","16","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/10/2024","AQS","120310098","1","8","ug/m3 SC","7","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/11/2024","AQS","120310098","1","8","ug/m3 SC","7","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/12/2024","AQS","120310098","1","10","ug/m3 SC","9","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/13/2024","AQS","120310098","1","17","ug/m3 SC","16","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/14/2024","AQS","120310098","1","8","ug/m3 SC","7","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/15/2024","AQS","120310098","1","10","ug/m3 SC","9","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/16/2024","AQS","120310098","1","8","ug/m3 SC","7","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/17/2024","AQS","120310098","1","9","ug/m3 SC","8","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/18/2024","AQS","120310098","1","13","ug/m3 SC","12","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/19/2024","AQS","120310098","1","9","ug/m3 SC","8","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/20/2024","AQS","120310098","1","8","ug/m3 SC","7","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/21/2024","AQS","120310098","1","9","ug/m3 SC","8","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/22/2024","AQS","120310098","1","8","ug/m3 SC","7","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/23/2024","AQS","120310098","1","9","ug/m3 SC","8","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/24/2024","AQS","120310098","1","12","ug/m3 SC","11","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/25/2024","AQS","120310098","1","12","ug/m3 SC","11","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/26/2024","AQS","120310098","1","12","ug/m3 SC","11","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/27/2024","AQS","120310098","1","10","ug/m3 SC","9","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/28/2024","AQS","120310098","1","6","ug/m3 SC","6","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/29/2024","AQS","120310098","1","3","ug/m3 SC","3","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/30/2024","AQS","120310098","1","11","ug/m3 SC","10","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"01/31/2024","AQS","120310098","1","7","ug/m3 SC","6","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/01/2024","AQS","120310098","1","12","ug/m3 SC","11","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/02/2024","AQS","120310098","1","15","ug/m3 SC","14","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/03/2024","AQS","120310098","1","22","ug/m3 SC","20","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/04/2024","AQS","120310098","1","14","ug/m3 SC","13","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/05/2024","AQS","120310098","1","11","ug/m3 SC","10","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/06/2024","AQS","120310098","1","8","ug/m3 SC","7","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/07/2024","AQS","120310098","1","13","ug/m3 SC","12","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/08/2024","AQS","120310098","1","11","ug/m3 SC","10","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/09/2024","AQS","120310098","1","10","ug/m3 SC","9","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/10/2024","AQS","120310098","1","12","ug/m3 SC","11","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/11/2024","AQS","120310098","1","14","ug/m3 SC","13","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/12/2024","AQS","120310098","1","13","ug/m3 SC","12","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/13/2024","AQS","120310098","1","7","ug/m3 SC","6","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/14/2024","AQS","120310098","1","9","ug/m3 SC","8","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/15/2024","AQS","120310098","1","11","ug/m3 SC","10","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/16/2024","AQS","120310098","1","17","ug/m3 SC","16","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/17/2024","AQS","120310098","1","13","ug/m3 SC","12","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/18/2024","AQS","120310098","1","11","ug/m3 SC","10","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/19/2024","AQS","120310098","1","11","ug/m3 SC","10","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/20/2024","AQS","120310098","1","14","ug/m3 SC","13","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/21/2024","AQS","120310098","1","12","ug/m3 SC","11","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/22/2024","AQS","120310098","1","17","ug/m3 SC","16","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/23/2024","AQS","120310098","1","12","ug/m3 SC","11","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/24/2024","AQS","120310098","1","9","ug/m3 SC","8","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/25/2024","AQS","120310098","1","11","ug/m3 SC","10","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/26/2024","AQS","120310098","1","17","ug/m3 SC","16","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
"02/27/2024","AQS","120310098","1","17","ug/m3 SC","16","Mandarin","1","100.0000","81102","PM10 Total 0-10um STP","639","27260","Jacksonville, FL","12","Florida","031","Duval","30.135797178","-81.633980694"
