"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/14/2022","AQS","120570083","3","33","ug/m3 SC","31","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/15/2022","AQS","120570083","3","28","ug/m3 SC","26","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/16/2022","AQS","120570083","3","32","ug/m3 SC","30","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/17/2022","AQS","120570083","3","36","ug/m3 SC","33","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/18/2022","AQS","120570083","3","37","ug/m3 SC","34","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/19/2022","AQS","120570083","3","41","ug/m3 SC","38","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/20/2022","AQS","120570083","3","19","ug/m3 SC","18","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/21/2022","AQS","120570083","3","39","ug/m3 SC","36","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/22/2022","AQS","120570083","3","37","ug/m3 SC","34","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/23/2022","AQS","120570083","3","21","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/24/2022","AQS","120570083","3","18","ug/m3 SC","17","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/25/2022","AQS","120570083","3","22","ug/m3 SC","20","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/26/2022","AQS","120570083","3","31","ug/m3 SC","29","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/27/2022","AQS","120570083","3","39","ug/m3 SC","36","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/28/2022","AQS","120570083","3","23","ug/m3 SC","21","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/29/2022","AQS","120570083","3","34","ug/m3 SC","31","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/30/2022","AQS","120570083","3","14","ug/m3 SC","13","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"05/31/2022","AQS","120570083","3","15","ug/m3 SC","14","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/01/2022","AQS","120570083","3","14","ug/m3 SC","13","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/02/2022","AQS","120570083","3","20","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/04/2022","AQS","120570083","3","5","ug/m3 SC","5","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/05/2022","AQS","120570083","3","15","ug/m3 SC","14","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/06/2022","AQS","120570083","3","20","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/07/2022","AQS","120570083","3","19","ug/m3 SC","18","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/08/2022","AQS","120570083","3","18","ug/m3 SC","17","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/09/2022","AQS","120570083","3","37","ug/m3 SC","34","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/10/2022","AQS","120570083","3","23","ug/m3 SC","21","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/11/2022","AQS","120570083","3","14","ug/m3 SC","13","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/12/2022","AQS","120570083","3","23","ug/m3 SC","21","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/13/2022","AQS","120570083","3","31","ug/m3 SC","29","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/14/2022","AQS","120570083","3","46","ug/m3 SC","43","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/15/2022","AQS","120570083","3","53","ug/m3 SC","49","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/16/2022","AQS","120570083","3","39","ug/m3 SC","36","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/17/2022","AQS","120570083","3","31","ug/m3 SC","29","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/18/2022","AQS","120570083","3","26","ug/m3 SC","24","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/19/2022","AQS","120570083","3","24","ug/m3 SC","22","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/20/2022","AQS","120570083","3","20","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/21/2022","AQS","120570083","3","19","ug/m3 SC","18","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/22/2022","AQS","120570083","3","25","ug/m3 SC","23","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/23/2022","AQS","120570083","3","36","ug/m3 SC","33","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/24/2022","AQS","120570083","3","28","ug/m3 SC","26","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/25/2022","AQS","120570083","3","21","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/26/2022","AQS","120570083","3","13","ug/m3 SC","12","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/27/2022","AQS","120570083","3","15","ug/m3 SC","14","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/28/2022","AQS","120570083","3","17","ug/m3 SC","16","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/29/2022","AQS","120570083","3","19","ug/m3 SC","18","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"06/30/2022","AQS","120570083","3","19","ug/m3 SC","18","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/01/2022","AQS","120570083","3","15","ug/m3 SC","14","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/02/2022","AQS","120570083","3","17","ug/m3 SC","16","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/03/2022","AQS","120570083","3","19","ug/m3 SC","18","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/04/2022","AQS","120570083","3","22","ug/m3 SC","20","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/05/2022","AQS","120570083","3","21","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/06/2022","AQS","120570083","3","19","ug/m3 SC","18","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/07/2022","AQS","120570083","3","19","ug/m3 SC","18","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/08/2022","AQS","120570083","3","20","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/09/2022","AQS","120570083","3","17","ug/m3 SC","16","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/12/2022","AQS","120570083","3","17","ug/m3 SC","16","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/13/2022","AQS","120570083","3","25","ug/m3 SC","23","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/14/2022","AQS","120570083","3","20","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/15/2022","AQS","120570083","3","23","ug/m3 SC","21","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/16/2022","AQS","120570083","3","14","ug/m3 SC","13","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/17/2022","AQS","120570083","3","18","ug/m3 SC","17","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/18/2022","AQS","120570083","3","33","ug/m3 SC","31","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/19/2022","AQS","120570083","3","26","ug/m3 SC","24","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/20/2022","AQS","120570083","3","46","ug/m3 SC","43","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/21/2022","AQS","120570083","3","34","ug/m3 SC","31","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/22/2022","AQS","120570083","3","21","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/23/2022","AQS","120570083","3","25","ug/m3 SC","23","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/24/2022","AQS","120570083","3","19","ug/m3 SC","18","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/25/2022","AQS","120570083","3","21","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/26/2022","AQS","120570083","3","20","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/27/2022","AQS","120570083","3","26","ug/m3 SC","24","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/28/2022","AQS","120570083","3","47","ug/m3 SC","44","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/29/2022","AQS","120570083","3","43","ug/m3 SC","40","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/30/2022","AQS","120570083","3","18","ug/m3 SC","17","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"07/31/2022","AQS","120570083","3","13","ug/m3 SC","12","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/01/2022","AQS","120570083","3","24","ug/m3 SC","22","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/02/2022","AQS","120570083","3","27","ug/m3 SC","25","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/03/2022","AQS","120570083","3","17","ug/m3 SC","16","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/04/2022","AQS","120570083","3","21","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/05/2022","AQS","120570083","3","23","ug/m3 SC","21","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/06/2022","AQS","120570083","3","29","ug/m3 SC","27","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/07/2022","AQS","120570083","3","23","ug/m3 SC","21","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/08/2022","AQS","120570083","3","15","ug/m3 SC","14","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/09/2022","AQS","120570083","3","25","ug/m3 SC","23","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/10/2022","AQS","120570083","3","61","ug/m3 SC","54","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/11/2022","AQS","120570083","3","44","ug/m3 SC","41","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/12/2022","AQS","120570083","3","49","ug/m3 SC","45","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/13/2022","AQS","120570083","3","48","ug/m3 SC","44","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/14/2022","AQS","120570083","3","21","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/15/2022","AQS","120570083","3","15","ug/m3 SC","14","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/16/2022","AQS","120570083","3","22","ug/m3 SC","20","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/17/2022","AQS","120570083","3","34","ug/m3 SC","31","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/18/2022","AQS","120570083","3","23","ug/m3 SC","21","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/19/2022","AQS","120570083","3","18","ug/m3 SC","17","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/20/2022","AQS","120570083","3","16","ug/m3 SC","15","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/21/2022","AQS","120570083","3","19","ug/m3 SC","18","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/22/2022","AQS","120570083","3","20","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/23/2022","AQS","120570083","3","20","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/24/2022","AQS","120570083","3","18","ug/m3 SC","17","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/25/2022","AQS","120570083","3","13","ug/m3 SC","12","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/26/2022","AQS","120570083","3","16","ug/m3 SC","15","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/27/2022","AQS","120570083","3","14","ug/m3 SC","13","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/28/2022","AQS","120570083","3","11","ug/m3 SC","10","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"08/29/2022","AQS","120570083","3","19","ug/m3 SC","18","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"09/15/2022","AQS","120570083","3","14","ug/m3 SC","13","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"09/16/2022","AQS","120570083","3","15","ug/m3 SC","14","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"09/17/2022","AQS","120570083","3","12","ug/m3 SC","11","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"09/18/2022","AQS","120570083","3","15","ug/m3 SC","14","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"09/19/2022","AQS","120570083","3","23","ug/m3 SC","21","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"09/20/2022","AQS","120570083","3","20","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"09/21/2022","AQS","120570083","3","20","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"09/22/2022","AQS","120570083","3","27","ug/m3 SC","25","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"09/23/2022","AQS","120570083","3","43","ug/m3 SC","40","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"09/24/2022","AQS","120570083","3","22","ug/m3 SC","20","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
"09/25/2022","AQS","120570083","3","21","ug/m3 SC","19","Gardinier Park","1","100.0000","81102","PM10 Total 0-10um STP","079","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.864191798","-82.384259335"
